Vendor ID,Invoice Date,Payment Amount,Vendor Category,Vendor Location,Due Date,Payment Terms,delay_days,Payment Date,is_delayed,Historical Payment Behavior,Terms_Amount_Interaction,Amount_Category,is_anomaly
83,2023-07-13,5348,1,0,2023-08-20,38,14,2023-09-03,1,11.466666666666669,203224,5348,1
83,2023-08-04,38419,2,2,2023-11-10,98,7,2023-11-17,1,11.625,3765062,76838,1
83,2023-08-08,67664,3,2,2023-09-07,30,13,2023-09-20,1,11.352941176470589,2029920,202992,1
83,2023-08-08,28003,3,2,2023-09-30,53,12,2023-10-12,1,11.444444444444445,1484159,84009,1
83,2023-08-14,73318,3,0,2023-10-21,68,13,2023-11-03,1,11.473684210526317,4985624,219954,-1
83,2023-08-19,34226,2,0,2023-09-13,25,13,2023-09-26,1,11.55,855650,68452,1
83,2023-09-04,31990,0,2,2023-12-09,96,10,2023-12-19,1,11.61904761904762,3071040,0,1
83,2023-09-04,32375,1,2,2023-11-02,59,11,2023-11-13,1,11.545454545454543,1910125,32375,1
83,2023-09-10,33822,0,1,2023-10-11,31,15,2023-10-26,1,11.521739130434783,1048482,0,1
83,2023-09-15,55136,1,1,2023-10-12,27,15,2023-10-27,1,11.666666666666666,1488672,55136,1
83,2023-09-20,27861,1,3,2023-10-05,15,15,2023-10-20,1,11.8,417915,27861,1
83,2023-09-20,28555,1,2,2023-12-08,79,10,2023-12-18,1,11.923076923076923,2255845,28555,1
83,2023-10-11,4853,1,2,2023-10-20,9,14,2023-11-03,1,11.851851851851851,43677,4853,1
83,2023-10-20,7898,0,2,2023-11-17,28,14,2023-12-01,1,11.928571428571429,221144,0,1
83,2023-10-27,71240,2,0,2024-02-19,115,10,2024-02-29,1,12.0,8192600,142480,-1
83,2023-11-03,67020,0,3,2024-02-17,106,8,2024-02-25,1,11.933333333333334,7104120,0,-1
83,2023-11-18,65839,1,0,2024-01-20,63,11,2024-01-31,1,11.806451612903226,4147857,65839,1
83,2023-11-23,6599,0,1,2023-12-18,25,14,2024-01-01,1,11.78125,164975,0,1
83,2023-12-04,32823,3,2,2024-01-11,38,12,2024-01-23,1,11.848484848484848,1247274,98469,1
83,2023-12-22,69650,2,0,2024-02-29,69,13,2024-03-13,1,11.852941176470589,4805850,139300,1
83,2024-01-15,24699,0,1,2024-04-04,80,11,2024-04-15,1,11.885714285714286,1975920,0,1
83,2024-01-21,53980,3,3,2024-02-24,34,13,2024-03-08,1,11.86111111111111,1835320,161940,1
83,2024-02-06,23064,0,2,2024-03-02,25,14,2024-03-16,1,11.891891891891891,576600,0,1
83,2024-02-13,61952,0,0,2024-05-30,107,10,2024-06-09,1,11.947368421052632,6628864,0,1
83,2024-02-16,56498,1,3,2024-04-16,60,14,2024-04-30,1,11.897435897435898,3389880,56498,1
83,2024-02-16,32355,0,1,2024-04-25,69,13,2024-05-08,1,11.95,2232495,0,1
83,2024-02-18,18009,0,0,2024-02-29,11,18,2024-03-18,1,11.975609756097562,198099,0,1
83,2024-02-22,24337,1,1,2024-05-01,69,11,2024-05-12,1,12.11904761904762,1679253,24337,1
83,2024-02-26,13305,1,0,2024-04-11,45,13,2024-04-24,1,12.093023255813954,598725,13305,1
83,2024-03-05,48614,2,2,2024-05-20,76,12,2024-06-01,1,12.113636363636363,3694664,97228,1
83,2024-03-06,73110,0,2,2024-04-09,34,15,2024-04-24,1,12.11111111111111,2485740,0,1
83,2024-03-17,37988,3,2,2024-04-15,29,13,2024-04-28,1,12.173913043478262,1101652,113964,1
83,2024-03-28,7096,2,3,2024-06-27,91,9,2024-07-06,1,12.191489361702128,645736,14192,1
83,2024-04-04,48772,2,0,2024-07-06,93,10,2024-07-16,1,12.125,4535796,97544,1
83,2024-04-17,64794,1,0,2024-05-07,20,16,2024-05-23,1,12.081632653061224,1295880,64794,1
83,2024-04-22,45416,1,2,2024-06-08,47,13,2024-06-21,1,12.16,2134552,45416,1
83,2024-05-09,48353,1,1,2024-07-28,80,9,2024-08-06,1,12.176470588235292,3868240,48353,1
83,2024-06-01,50109,0,0,2024-08-04,64,14,2024-08-18,1,12.115384615384617,3206976,0,1
83,2024-06-14,32000,1,1,2024-09-04,82,10,2024-09-14,1,12.150943396226417,2624000,32000,1
83,2024-06-15,62621,1,3,2024-07-31,46,13,2024-08-13,1,12.11111111111111,2880566,62621,1
83,2024-06-23,4439,3,1,2024-08-20,58,12,2024-09-01,1,12.127272727272729,257462,13317,1
83,2024-06-27,20790,0,0,2024-10-14,109,10,2024-10-24,1,12.125,2266110,0,1
83,2024-06-29,3307,1,1,2024-09-27,90,9,2024-10-06,1,12.087719298245617,297630,3307,1
83,2024-07-11,63399,3,2,2024-09-06,57,9,2024-09-15,1,12.03448275862069,3613743,190197,1
83,2024-07-14,978,2,0,2024-10-12,90,9,2024-10-21,1,11.983050847457626,88020,1956,1
83,2024-07-20,68453,2,2,2024-09-22,64,12,2024-10-04,1,11.933333333333334,4380992,136906,1
83,2024-07-30,26202,2,2,2024-10-24,86,10,2024-11-03,1,11.934426229508198,2253372,52404,1
83,2024-08-01,60953,3,2,2024-09-12,42,13,2024-09-25,1,11.903225806451612,2560026,182859,1
83,2024-08-13,63347,1,2,2024-09-07,25,16,2024-09-23,1,11.92063492063492,1583675,63347,1
83,2024-08-23,50333,3,1,2024-10-04,42,13,2024-10-17,1,11.984375,2113986,150999,1
83,2024-09-18,15096,3,2,2025-01-16,120,5,2025-01-21,1,12.0,1811520,45288,1
83,2024-09-20,66420,0,0,2024-12-03,74,14,2024-12-17,1,11.893939393939394,4915080,0,1
83,2024-10-03,63751,1,0,2024-11-27,55,14,2024-12-11,1,11.92537313432836,3506305,63751,1
83,2024-10-07,48057,2,0,2024-11-05,29,15,2024-11-20,1,11.955882352941176,1393653,96114,1
83,2024-10-14,66228,3,3,2024-12-05,52,12,2024-12-17,1,12.0,3443856,198684,1
83,2024-10-24,3884,0,1,2024-12-16,53,12,2024-12-28,1,12.0,205852,0,1
83,2024-10-27,15028,2,1,2024-12-08,42,14,2024-12-22,1,12.0,631176,30056,1
83,2024-12-15,12668,3,3,2025-01-02,18,14,2025-01-16,1,12.02777777777778,228024,38004,1
83,2024-12-30,73729,0,0,2025-01-27,28,17,2025-02-13,1,12.054794520547944,2064412,0,1
84,2023-01-01,54109,0,3,2023-02-03,33,14,2023-02-17,1,0.0,1785597,0,-1
84,2023-01-02,63251,3,1,2023-01-21,19,15,2023-02-05,1,14.0,1201769,189753,-1
84,2023-01-15,67383,3,0,2023-05-15,120,8,2023-05-23,1,14.5,8085960,202149,-1
84,2023-01-22,70168,0,1,2023-03-14,51,14,2023-03-28,1,12.333333333333334,3578568,0,1
84,2023-02-07,15128,1,0,2023-05-31,113,8,2023-06-08,1,12.75,1709464,15128,1
84,2023-02-12,42482,0,0,2023-03-16,32,17,2023-04-02,1,11.8,1359424,0,1
84,2023-02-13,57999,3,2,2023-05-28,104,11,2023-06-08,1,12.666666666666666,6031896,173997,-1
84,2023-02-25,24579,3,2,2023-06-07,102,8,2023-06-15,1,12.428571428571429,2507058,73737,1
84,2023-03-02,40177,3,0,2023-04-13,42,15,2023-04-28,1,11.875,1687434,120531,1
84,2023-03-11,64167,3,2,2023-04-08,28,15,2023-04-23,1,12.22222222222222,1796676,192501,1
84,2023-03-12,5872,0,3,2023-05-03,52,14,2023-05-17,1,12.5,305344,0,1
84,2023-04-17,40929,3,1,2023-06-19,63,12,2023-07-01,1,12.636363636363637,2578527,122787,1
84,2023-04-19,65863,1,0,2023-05-01,12,17,2023-05-18,1,12.583333333333334,790356,65863,1
84,2023-04-19,48858,2,1,2023-05-06,17,15,2023-05-21,1,12.923076923076923,830586,97716,1
84,2023-06-18,15935,1,1,2023-09-22,96,9,2023-10-01,1,13.071428571428571,1529760,15935,1
84,2023-06-21,7795,1,1,2023-08-08,48,13,2023-08-21,1,12.8,374160,7795,1
84,2023-08-03,17814,0,1,2023-11-14,103,10,2023-11-24,1,12.8125,1834842,0,1
84,2023-08-03,59700,1,0,2023-09-26,54,14,2023-10-10,1,12.647058823529411,3223800,59700,1
84,2023-08-09,9770,3,0,2023-09-17,39,13,2023-09-30,1,12.72222222222222,381030,29310,1
84,2023-08-28,63356,3,1,2023-09-15,18,15,2023-09-30,1,12.736842105263158,1140408,190068,1
84,2023-09-26,32767,0,1,2023-11-08,43,15,2023-11-23,1,12.85,1408981,0,1
84,2023-09-27,22955,0,0,2023-12-01,65,12,2023-12-13,1,12.952380952380953,1492075,0,1
84,2023-10-02,50770,0,3,2024-01-02,92,12,2024-01-14,1,12.909090909090908,4670840,0,1
84,2023-10-09,71927,0,1,2023-12-16,68,12,2023-12-28,1,12.869565217391305,4891036,0,1
84,2023-10-22,45017,1,2,2023-11-19,28,14,2023-12-03,1,12.833333333333334,1260476,45017,1
84,2023-11-19,60326,3,3,2024-03-03,105,10,2024-03-13,1,12.88,6334230,180978,-1
84,2023-12-03,15981,3,1,2024-01-11,39,13,2024-01-24,1,12.76923076923077,623259,47943,1
84,2023-12-19,18134,2,1,2024-02-17,60,9,2024-02-26,1,12.77777777777778,1088040,36268,1
84,2023-12-29,69837,1,0,2024-04-22,115,10,2024-05-02,1,12.642857142857142,8031255,69837,-1
84,2024-01-09,45161,0,3,2024-01-26,17,14,2024-02-09,1,12.551724137931034,767737,0,1
84,2024-01-14,50675,0,0,2024-02-07,24,15,2024-02-22,1,12.6,1216200,0,1
84,2024-01-16,37552,2,0,2024-01-29,13,16,2024-02-14,1,12.67741935483871,488176,75104,1
84,2024-03-05,43023,0,3,2024-04-30,56,12,2024-05-12,1,12.78125,2409288,0,1
84,2024-03-13,49836,3,2,2024-05-02,50,14,2024-05-16,1,12.757575757575758,2491800,149508,1
84,2024-03-28,44426,0,2,2024-05-30,63,12,2024-06-11,1,12.794117647058824,2798838,0,1
84,2024-04-09,53703,1,1,2024-06-06,58,12,2024-06-18,1,12.771428571428572,3114774,53703,1
84,2024-04-30,43800,2,2,2024-06-27,58,12,2024-07-09,1,12.75,2540400,87600,1
84,2024-05-04,51304,3,1,2024-08-28,116,8,2024-09-05,1,12.72972972972973,5951264,153912,-1
84,2024-05-05,10354,2,1,2024-05-12,7,15,2024-05-27,1,12.605263157894736,72478,20708,1
84,2024-05-09,20477,2,2,2024-07-02,54,12,2024-07-14,1,12.666666666666666,1105758,40954,1
84,2024-05-14,12344,0,3,2024-07-06,53,12,2024-07-18,1,12.65,654232,0,1
84,2024-05-27,61443,2,1,2024-09-15,111,8,2024-09-23,1,12.634146341463415,6820173,122886,1
84,2024-06-15,54011,0,2,2024-09-24,101,11,2024-10-05,1,12.523809523809524,5455111,0,1
84,2024-06-18,33567,0,3,2024-09-20,94,10,2024-09-30,1,12.488372093023257,3155298,0,1
84,2024-08-01,9182,0,3,2024-09-12,42,16,2024-09-28,1,12.431818181818182,385644,0,1
84,2024-08-03,31932,0,2,2024-12-01,120,7,2024-12-08,1,12.511111111111113,3831840,0,1
84,2024-08-12,6203,2,1,2024-10-29,78,10,2024-11-08,1,12.391304347826088,483834,12406,1
84,2024-09-05,44209,2,1,2024-11-19,75,11,2024-11-30,1,12.340425531914894,3315675,88418,1
84,2024-10-02,74043,0,0,2024-11-26,55,14,2024-12-10,1,12.3125,4072365,0,1
84,2024-10-24,54665,1,0,2025-01-27,95,11,2025-02-07,1,12.346938775510203,5193175,54665,1
84,2024-10-26,14811,1,3,2025-01-04,70,11,2025-01-15,1,12.32,1036770,14811,1
84,2024-10-31,70682,0,0,2024-12-15,45,17,2025-01-01,1,12.294117647058824,3180690,0,1
84,2024-11-17,1455,3,1,2024-12-21,34,11,2025-01-01,1,12.384615384615383,49470,4365,1
84,2024-12-07,36411,0,2,2025-02-17,72,13,2025-03-02,1,12.358490566037736,2621592,0,1
84,2024-12-07,28095,2,1,2025-02-19,74,11,2025-03-02,1,12.37037037037037,2079030,56190,1
84,2024-12-22,60480,0,2,2025-02-23,63,13,2025-03-08,1,12.345454545454546,3810240,0,1
85,2023-01-09,21528,2,0,2023-05-03,114,8,2023-05-11,1,0.0,2454192,43056,-1
85,2023-02-04,73532,2,1,2023-05-03,88,8,2023-05-11,1,8.0,6470816,147064,-1
85,2023-02-06,48338,0,0,2023-03-17,39,14,2023-03-31,1,8.0,1885182,0,1
85,2023-03-28,26037,3,2,2023-04-05,8,15,2023-04-20,1,10.0,208296,78111,-1
85,2023-04-01,29965,3,2,2023-05-16,45,14,2023-05-30,1,11.25,1348425,89895,1
85,2023-04-05,49471,2,3,2023-04-13,8,16,2023-04-29,1,11.8,395768,98942,1
85,2023-04-29,27301,0,1,2023-06-21,53,12,2023-07-03,1,12.5,1446953,0,1
85,2023-05-02,13623,1,1,2023-08-26,116,8,2023-09-03,1,12.428571428571429,1580268,13623,1
85,2023-05-21,48708,0,1,2023-07-29,69,13,2023-08-11,1,11.875,3360852,0,1
85,2023-05-25,46977,0,3,2023-09-03,101,10,2023-09-13,1,12.0,4744677,0,1
85,2023-06-14,21709,3,1,2023-06-21,7,16,2023-07-07,1,11.8,151963,65127,1
85,2023-06-18,15102,2,0,2023-08-19,62,12,2023-08-31,1,12.181818181818182,936324,30204,1
85,2023-06-26,15951,1,3,2023-09-21,87,9,2023-09-30,1,12.166666666666666,1387737,15951,1
85,2023-06-28,5490,1,2,2023-07-09,11,16,2023-07-25,1,11.923076923076923,60390,5490,1
85,2023-07-16,1566,1,0,2023-09-07,53,12,2023-09-19,1,12.214285714285714,82998,1566,1
85,2023-08-17,30140,0,0,2023-11-09,84,12,2023-11-21,1,12.2,2531760,0,1
85,2023-08-20,51969,2,3,2023-10-30,71,11,2023-11-10,1,12.1875,3689799,103938,1
85,2023-08-21,30865,1,1,2023-09-26,36,14,2023-10-10,1,12.117647058823527,1111140,30865,1
85,2023-08-25,23962,3,3,2023-12-13,110,8,2023-12-21,1,12.22222222222222,2635820,71886,1
85,2023-08-31,65567,1,0,2023-10-25,55,11,2023-11-05,1,12.0,3606185,65567,1
85,2023-09-01,74588,1,2,2023-09-24,23,14,2023-10-08,1,11.95,1715524,74588,1
85,2023-09-05,72814,2,1,2023-12-29,115,8,2024-01-06,1,12.047619047619047,8373610,145628,-1
85,2023-09-08,3755,3,1,2023-11-12,65,12,2023-11-24,1,11.863636363636363,244075,11265,1
85,2023-09-10,16656,3,2,2023-11-09,60,12,2023-11-21,1,11.869565217391305,999360,49968,1
85,2023-09-25,17761,0,1,2023-11-01,37,13,2023-11-14,1,11.875,657157,0,1
85,2023-09-28,34718,2,2,2023-11-22,55,13,2023-12-05,1,11.92,1909490,69436,1
85,2023-10-14,48302,3,3,2023-12-29,76,11,2024-01-09,1,11.961538461538462,3670952,144906,1
85,2023-11-06,61268,1,0,2023-12-07,31,16,2023-12-23,1,11.925925925925926,1899308,61268,1
85,2023-11-09,20182,3,2,2024-01-23,75,9,2024-02-01,1,12.071428571428571,1513650,60546,1
85,2023-12-16,10544,1,2,2024-02-10,56,13,2024-02-23,1,11.96551724137931,590464,10544,1
85,2023-12-19,40720,1,0,2024-03-23,95,10,2024-04-02,1,12.0,3868400,40720,1
85,2024-01-01,61929,0,1,2024-03-14,73,12,2024-03-26,1,11.935483870967742,4520817,0,1
85,2024-01-06,31557,3,1,2024-02-28,53,13,2024-03-12,1,11.9375,1672521,94671,1
85,2024-01-08,35787,3,0,2024-03-09,61,12,2024-03-21,1,11.969696969696969,2183007,107361,1
85,2024-01-17,18022,1,3,2024-02-07,21,15,2024-02-22,1,11.970588235294118,378462,18022,1
85,2024-01-23,14502,1,2,2024-05-13,111,8,2024-05-21,1,12.057142857142855,1609722,14502,1
85,2024-01-25,35839,0,2,2024-05-17,113,9,2024-05-26,1,11.944444444444445,4049807,0,1
85,2024-02-08,65319,2,1,2024-05-24,106,9,2024-06-02,1,11.864864864864863,6923814,130638,1
85,2024-02-25,49158,2,3,2024-06-22,118,8,2024-06-30,1,11.789473684210526,5800644,98316,1
85,2024-03-15,42670,2,3,2024-04-28,44,13,2024-05-11,1,11.692307692307692,1877480,85340,1
85,2024-03-29,49858,0,2,2024-06-19,82,13,2024-07-02,1,11.725,4088356,0,1
85,2024-04-17,74784,0,1,2024-05-18,31,15,2024-06-02,1,11.75609756097561,2318304,0,1
85,2024-04-21,47653,2,3,2024-08-06,107,7,2024-08-13,1,11.833333333333334,5098871,95306,1
85,2024-04-29,57568,1,0,2024-07-23,85,8,2024-07-31,1,11.72093023255814,4893280,57568,1
85,2024-05-19,11605,3,3,2024-05-29,10,12,2024-06-10,1,11.636363636363637,116050,34815,1
85,2024-05-28,33383,2,1,2024-07-08,41,14,2024-07-22,1,11.644444444444444,1368703,66766,1
85,2024-06-03,9729,1,2,2024-06-11,8,14,2024-06-25,1,11.695652173913045,77832,9729,1
85,2024-06-04,61605,2,0,2024-06-23,19,14,2024-07-07,1,11.74468085106383,1170495,123210,1
85,2024-06-08,29554,2,1,2024-09-12,96,10,2024-09-22,1,11.791666666666666,2837184,59108,1
85,2024-06-14,70447,0,0,2024-07-13,29,16,2024-07-29,1,11.755102040816327,2042963,0,1
85,2024-07-16,59244,2,1,2024-11-04,111,9,2024-11-13,1,11.84,6576084,118488,1
85,2024-07-26,12955,2,2,2024-11-02,99,7,2024-11-09,1,11.784313725490197,1282545,25910,1
85,2024-07-28,25223,2,3,2024-09-08,42,13,2024-09-21,1,11.692307692307692,1059366,50446,1
85,2024-08-04,22366,2,2,2024-12-01,119,8,2024-12-09,1,11.716981132075473,2661554,44732,1
85,2024-08-05,73855,2,2,2024-08-28,23,16,2024-09-13,1,11.648148148148149,1698665,147710,1
85,2024-08-25,57022,1,1,2024-09-20,26,15,2024-10-05,1,11.727272727272728,1482572,57022,1
85,2024-08-26,42436,3,0,2024-11-06,72,13,2024-11-19,1,11.785714285714286,3055392,127308,1
85,2024-09-02,13508,3,1,2024-09-15,13,15,2024-09-30,1,11.807017543859647,175604,40524,1
85,2024-09-29,24069,1,2,2024-10-21,22,14,2024-11-04,1,11.862068965517242,529518,24069,1
85,2024-09-30,11555,3,2,2024-11-09,40,13,2024-11-22,1,11.898305084745765,462200,34665,1
85,2024-10-02,35158,2,0,2025-01-23,113,10,2025-02-02,1,11.916666666666666,3972854,70316,1
85,2024-10-08,54470,1,0,2025-01-26,110,11,2025-02-06,1,11.885245901639344,5991700,54470,1
85,2024-11-27,46100,2,0,2025-02-13,78,12,2025-02-25,1,11.870967741935484,3595800,92200,1
85,2024-12-05,15317,2,2,2024-12-31,26,11,2025-01-11,1,11.873015873015872,398242,30634,1
85,2024-12-09,37408,2,3,2025-01-10,32,15,2025-01-25,1,11.859375,1197056,74816,1
86,2023-02-12,51497,0,2,2023-05-24,101,10,2023-06-03,1,0.0,5201197,0,-1
86,2023-02-23,42966,2,3,2023-03-30,35,13,2023-04-12,1,10.0,1503810,85932,1
86,2023-03-13,73179,0,3,2023-05-28,76,11,2023-06-08,1,11.5,5561604,0,-1
86,2023-03-26,29936,0,0,2023-07-03,99,11,2023-07-14,1,11.333333333333334,2963664,0,1
86,2023-04-03,25190,2,2,2023-05-22,49,12,2023-06-03,1,11.25,1234310,50380,1
86,2023-05-08,16522,0,0,2023-06-01,24,17,2023-06-18,1,11.4,396528,0,1
86,2023-06-02,31180,2,3,2023-07-07,35,15,2023-07-22,1,12.333333333333334,1091300,62360,1
86,2023-06-08,19980,2,0,2023-07-05,27,15,2023-07-20,1,12.714285714285714,539460,39960,1
86,2023-06-24,12635,2,3,2023-10-07,105,8,2023-10-15,1,13.0,1326675,25270,1
86,2023-07-01,15456,1,0,2023-09-13,74,12,2023-09-25,1,12.444444444444445,1143744,15456,1
86,2023-07-15,59067,0,0,2023-09-02,49,15,2023-09-17,1,12.4,2894283,0,1
86,2023-07-25,66532,2,1,2023-10-03,70,11,2023-10-14,1,12.636363636363637,4657240,133064,1
86,2023-08-06,52008,2,2,2023-10-18,73,10,2023-10-28,1,12.5,3796584,104016,1
86,2023-08-27,57774,3,2,2023-12-09,104,9,2023-12-18,1,12.307692307692308,6008496,173322,-1
86,2023-09-03,69817,1,3,2023-11-09,67,12,2023-11-21,1,12.071428571428571,4677739,69817,1
86,2023-09-13,24100,0,2,2024-01-08,117,9,2024-01-17,1,12.066666666666666,2819700,0,1
86,2023-09-19,34573,1,3,2023-12-31,103,9,2024-01-09,1,11.875,3561019,34573,1
86,2023-09-20,73716,1,2,2023-10-21,31,14,2023-11-04,1,11.705882352941176,2285196,73716,1
86,2023-09-20,73362,0,3,2023-10-17,27,15,2023-11-01,1,11.833333333333334,1980774,0,1
86,2023-09-21,59753,1,3,2023-11-06,46,13,2023-11-19,1,12.0,2748638,59753,1
86,2023-10-06,6669,2,0,2023-11-06,31,14,2023-11-20,1,12.05,206739,13338,1
86,2023-10-16,3573,3,1,2023-12-27,72,11,2024-01-07,1,12.142857142857142,257256,10719,1
86,2023-10-19,6766,1,1,2023-11-10,22,16,2023-11-26,1,12.090909090909092,148852,6766,1
86,2023-10-27,34026,0,1,2024-02-02,98,9,2024-02-11,1,12.26086956521739,3334548,0,1
86,2023-11-18,52032,3,0,2024-02-13,87,10,2024-02-23,1,12.125,4526784,156096,1
86,2023-12-07,5999,3,3,2024-02-04,59,11,2024-02-15,1,12.04,353941,17997,1
86,2023-12-20,54801,3,0,2024-03-24,95,12,2024-04-05,1,12.0,5206095,164403,1
86,2023-12-25,37084,0,0,2024-01-31,37,18,2024-02-18,1,12.0,1372108,0,1
86,2023-12-28,68057,2,3,2024-02-17,51,13,2024-03-01,1,12.214285714285714,3470907,136114,1
86,2024-01-18,70214,1,1,2024-03-10,52,13,2024-03-23,1,12.241379310344827,3651128,70214,1
86,2024-01-26,29255,3,1,2024-04-17,82,10,2024-04-27,1,12.266666666666667,2398910,87765,1
86,2024-01-28,56621,3,2,2024-05-12,105,8,2024-05-20,1,12.193548387096774,5945205,169863,-1
86,2024-02-11,26063,2,2,2024-05-14,93,8,2024-05-22,1,12.0625,2423859,52126,1
86,2024-02-11,31578,0,3,2024-04-26,75,11,2024-05-07,1,11.93939393939394,2368350,0,1
86,2024-02-12,8012,3,2,2024-06-01,110,6,2024-06-07,1,11.911764705882351,881320,24036,1
86,2024-02-15,57409,0,0,2024-03-25,39,15,2024-04-09,1,11.742857142857142,2238951,0,1
86,2024-02-17,6463,3,2,2024-04-13,56,11,2024-04-24,1,11.833333333333334,361928,19389,1
86,2024-02-20,60085,2,3,2024-03-20,29,14,2024-04-03,1,11.81081081081081,1742465,120170,1
86,2024-02-26,24636,1,2,2024-05-03,67,10,2024-05-13,1,11.86842105263158,1650612,24636,1
86,2024-02-28,28648,3,1,2024-06-14,107,7,2024-06-21,1,11.82051282051282,3065336,85944,1
86,2024-03-01,66226,1,1,2024-04-15,45,14,2024-04-29,1,11.7,2980170,66226,1
86,2024-03-18,58744,1,3,2024-05-09,52,13,2024-05-22,1,11.75609756097561,3054688,58744,1
86,2024-03-20,57854,0,3,2024-05-29,70,12,2024-06-10,1,11.785714285714286,4049780,0,1
86,2024-03-27,68619,2,0,2024-04-22,26,16,2024-05-08,1,11.790697674418604,1784094,137238,1
86,2024-04-22,30748,2,1,2024-05-21,29,11,2024-06-01,1,11.886363636363637,891692,61496,1
86,2024-05-30,12117,2,0,2024-07-12,43,13,2024-07-25,1,11.866666666666667,521031,24234,1
86,2024-06-30,32838,3,1,2024-10-16,108,8,2024-10-24,1,11.891304347826088,3546504,98514,1
86,2024-07-05,72683,2,3,2024-10-01,88,11,2024-10-12,1,11.808510638297872,6396104,145366,-1
86,2024-07-07,46631,2,0,2024-08-01,25,15,2024-08-16,1,11.791666666666666,1165775,93262,1
86,2024-07-11,1740,1,1,2024-08-21,41,12,2024-09-02,1,11.857142857142858,71340,1740,1
86,2024-07-15,52276,0,1,2024-11-07,115,8,2024-11-15,1,11.86,6011740,0,1
86,2024-07-15,56779,3,3,2024-09-03,50,10,2024-09-13,1,11.784313725490197,2838950,170337,1
86,2024-07-24,12632,0,1,2024-09-29,67,12,2024-10-11,1,11.75,846344,0,1
86,2024-08-25,69625,0,2,2024-12-12,109,8,2024-12-20,1,11.754716981132075,7589125,0,-1
86,2024-09-01,29294,1,0,2024-10-16,45,14,2024-10-30,1,11.685185185185183,1318230,29294,1
86,2024-09-13,17502,2,3,2024-09-20,7,13,2024-10-03,1,11.727272727272728,122514,35004,1
86,2024-10-01,37453,2,2,2024-11-06,36,13,2024-11-19,1,11.75,1348308,74906,1
86,2024-10-04,6968,0,1,2024-11-26,53,13,2024-12-09,1,11.771929824561404,369304,0,1
86,2024-11-01,60003,2,2,2025-01-04,64,12,2025-01-16,1,11.79310344827586,3840192,120006,1
86,2024-11-06,61269,2,1,2024-11-16,10,15,2024-12-01,1,11.796610169491526,612690,122538,1
86,2024-11-14,70907,3,2,2024-12-28,44,14,2025-01-11,1,11.85,3119908,212721,1
86,2024-11-17,12777,3,0,2025-02-14,89,7,2025-02-21,1,11.885245901639344,1137153,38331,1
86,2024-11-21,63217,0,0,2025-01-26,66,14,2025-02-09,1,11.806451612903226,4172322,0,1
86,2024-12-01,48939,0,3,2025-01-20,50,12,2025-02-01,1,11.841269841269842,2446950,0,1
86,2024-12-16,3964,3,2,2025-03-16,90,10,2025-03-26,1,11.84375,356760,11892,1
86,2024-12-17,40525,3,0,2025-02-18,63,13,2025-03-03,1,11.815384615384616,2553075,121575,1
86,2024-12-22,12196,1,2,2025-04-13,112,6,2025-04-19,1,11.833333333333334,1365952,12196,1
87,2023-01-05,42194,3,1,2023-04-15,100,9,2023-04-24,1,0.0,4219400,126582,-1
87,2023-01-19,68839,1,0,2023-03-07,47,15,2023-03-22,1,9.0,3235433,68839,-1
87,2023-02-28,17654,0,2,2023-05-05,66,13,2023-05-18,1,12.0,1165164,0,1
87,2023-03-09,35936,3,3,2023-04-21,43,13,2023-05-04,1,12.333333333333334,1545248,107808,1
87,2023-03-12,23927,3,1,2023-05-18,67,11,2023-05-29,1,12.5,1603109,71781,1
87,2023-03-12,8049,0,1,2023-05-09,58,12,2023-05-21,1,12.2,466842,0,1
87,2023-04-14,40317,0,2,2023-04-22,8,16,2023-05-08,1,12.166666666666666,322536,0,1
87,2023-04-24,33730,2,1,2023-06-11,48,14,2023-06-25,1,12.714285714285714,1619040,67460,1
87,2023-05-04,49967,1,3,2023-08-13,101,9,2023-08-22,1,12.875,5046667,49967,1
87,2023-05-08,2670,2,0,2023-07-11,64,10,2023-07-21,1,12.444444444444445,170880,5340,1
87,2023-05-13,34609,3,1,2023-05-29,16,15,2023-06-13,1,12.2,553744,103827,1
87,2023-05-27,69874,3,0,2023-07-04,38,15,2023-07-19,1,12.454545454545457,2655212,209622,-1
87,2023-06-03,24117,1,3,2023-08-04,62,11,2023-08-15,1,12.666666666666666,1495254,24117,1
87,2023-06-16,54683,0,3,2023-08-12,57,14,2023-08-26,1,12.538461538461538,3116931,0,1
87,2023-06-18,39753,2,1,2023-09-20,94,10,2023-09-30,1,12.642857142857142,3736782,79506,1
87,2023-06-23,72332,0,0,2023-09-19,88,11,2023-09-30,1,12.466666666666669,6365216,0,-1
87,2023-06-24,33923,1,1,2023-08-26,63,10,2023-09-05,1,12.375,2137149,33923,1
87,2023-07-03,69590,2,2,2023-09-05,64,12,2023-09-17,1,12.235294117647058,4453760,139180,1
87,2023-07-04,40737,3,2,2023-08-05,32,13,2023-08-18,1,12.22222222222222,1303584,122211,1
87,2023-07-14,12753,2,3,2023-10-04,82,8,2023-10-12,1,12.263157894736842,1045746,25506,1
87,2023-07-16,64151,0,1,2023-09-27,73,12,2023-10-09,1,12.05,4683023,0,1
87,2023-07-21,48914,0,1,2023-08-11,21,16,2023-08-27,1,12.047619047619047,1027194,0,1
87,2023-08-22,1586,2,1,2023-08-30,8,14,2023-09-13,1,12.227272727272728,12688,3172,1
